ID,COMPANY,PRODUCTION,DETAIL
1,光大永明人寿保险有限公司,光大永明2009团体年金保险（万能型）,http://www.iachina.cn/IC/tkk/01/63abc847-450d-4403-8a93-5bece5be9cf5.html
2,中意人寿保险有限公司,中意颐和团体年金保险,http://www.iachina.cn/IC/tkk/01/bfac02e8-40f8-4008-9940-0902c3cc8399.html
3,太平养老保险股份有限公司,太平盛世团体终身年金保险（分红型）,http://www.iachina.cn/IC/tkk/01/9aea92a2-e38b-4af8-9aae-ab2c31ae6afd.html
4,信诚人寿保险有限公司,信诚「安享未来」养老年金保险A款（分红型）,http://www.iachina.cn/IC/tkk/01/cedd2a71-87e4-4864-8b46-c350893d1549.html
5,信诚人寿保险有限公司,信诚「安享未来」养老年金保险B款（分红型）,http://www.iachina.cn/IC/tkk/01/33c4c0c7-0f2d-4d5e-9d56-3408f46c301e.html
6,中美联泰大都会人寿保险有限公司,中美联泰大都会人寿保险有限公司乐享一生年金保险（分红型）,http://www.iachina.cn/IC/tkk/01/b3fb4e4d-2112-4e8a-ba3e-dab78ff1386a.html
7,中国平安人寿保险股份有限公司,平安汇盈人生团体投资连结保险,http://www.iachina.cn/IC/tkk/01/aeb30fcf-4986-49c7-a4d9-146d4b93bf90.html
8,中美联泰大都会人寿保险有限公司,联泰大都会人寿保险有限公司福寿年年终身年金保险（分红型）,http://www.iachina.cn/IC/tkk/01/88cada74-1d91-4fbd-8ced-dd4557104309.html
9,中美联泰大都会人寿保险有限公司,联泰大都会人寿保险有限公司终身年金保险（分红型）,http://www.iachina.cn/IC/tkk/01/de525e65-4fb9-4ce6-83a3-655e091f61ff.html
10,中美联泰大都会人寿保险有限公司,联泰大都会人寿保险有限公司终身年金（分红型）,http://www.iachina.cn/IC/tkk/01/86b8b358-c253-4307-a9f4-3c14fc83be8e.html
11,中美联泰大都会人寿保险有限公司,联泰大都会人寿保险有限公司终身年金保险（分红型）,http://www.iachina.cn/IC/tkk/01/2f44d1aa-aba3-4bb1-a9a9-de3a8547dd6d.html
12,中美联泰大都会人寿保险有限公司,联泰大都会人寿保险有限公司福寿年年终身年金保险（分红型）,http://www.iachina.cn/IC/tkk/01/26ac9b35-0d11-4d71-8bf8-ebc6b300e706.html
13,中美联泰大都会人寿保险有限公司,中美联泰大都会人寿保险有限公司乐享一生年金保险（分红型）,http://www.iachina.cn/IC/tkk/01/6dd95e5d-f716-4752-bb2e-88507432143f.html
14,中美联泰大都会人寿保险有限公司,中美联泰大都会人寿保险有限公司终身年金保险（分红型）,http://www.iachina.cn/IC/tkk/01/ef719b70-d90e-4266-b1dc-f47f62c7a1ef.html
15,中美联泰大都会人寿保险有限公司,中美联泰大都会人寿保险有限公司福寿年年终身年金保险（分红型）,http://www.iachina.cn/IC/tkk/01/01f8e650-18fb-4814-8a22-4cad32d28fb1.html
16,中美联泰大都会人寿保险有限公司,联泰大都会人寿保险有限公司乐享一生年金保险（分红型）,http://www.iachina.cn/IC/tkk/01/a782a3cb-87ae-40f3-8fce-08c8a541d930.html
17,建信人寿保险有限公司,补充养老团体年金保险（万能型）B款,http://www.iachina.cn/IC/tkk/01/1339ea57-ff2c-437b-8ae5-3f9f43ccd65a.html
18,建信人寿保险有限公司,金富跃年金保险,http://www.iachina.cn/IC/tkk/01/b02a8986-ff33-44b6-b126-ace61c0fa32d.html
19,君康人寿保险股份有限公司,正德龙寿年金保险（分红型）,http://www.iachina.cn/IC/tkk/01/0198656c-a125-457c-b020-a564e27499ec.html
